parent_id,action,child_id
395,8,1781
395,1,2089
395,10,2419
395,9,2749
395,7,3101
395,4,3409
395,11,3739
396,10,461
396,1,792
396,18,1122
396,9,1452
396,4,1782
396,8,2112
396,21,2442
396,11,2772
396,6,3102
396,20,3432
396,7,3762
397,1,3214
397,12,7370
397,3,8820
398,6,1123
398,8,1871
398,9,2531
399,12,1874
399,13,3567
399,3,4315
399,2,5503
399,16,6956
400,2,955
400,13,1507
400,12,1925
400,3,2607
400,16,3135
401,1,1131
401,18,2120
401,4,2867
402,18,2935
402,22,6585
402,12,8519
403,16,1588
403,2,2732
403,12,3942
403,13,5152
403,3,6405
404,4,1155
404,18,1483
404,1,2119
405,11,3702
405,8,6850
405,7,9291
406,10,1589
406,6,2777
406,18,3987
406,4,5417
406,9,6407
406,11,8077
406,20,9263
407,6,4432
407,2,6918
407,17,9050
408,7,716
408,4,1288
408,8,1838
408,20,2389
408,1,2938
408,21,3488
408,10,4038
408,18,4588
408,6,5138
408,9,5688
408,11,6238
409,13,1072
409,2,1883
409,16,2851
409,3,3313
409,12,4040
410,9,1601
410,6,2988
410,8,3516
411,1,2522
411,18,3710
411,4,4919
412,8,1270
412,9,1666
412,6,2458
413,18,654
413,1,986
413,4,1205
414,13,937
414,2,1489
414,12,2039
414,3,2589
414,16,3139
415,4,1009
415,1,1603
415,18,2197
416,13,1406
416,2,2330
416,16,3385
416,3,4375
416,12,5365
417,13,1408
417,2,2398
417,3,3388
417,12,4378
417,16,5368
418,18,2133
418,4,3189
418,1,4113
